 ,Label,Area,Mean,Min,Max,X,Y,XM,YM,Circ.,IntDen,RawIntDen,Ch,Slice,AR,Round,Solidity
350,2-2_coloc_label.tif:0350-0654:12,0.615,24.244,0,62,76.304,41.073,76.336,41.104,1.000,14.917,3782.000,2,6,1.000,1.000,1.026
351,2-2_coloc_label.tif:0351-0679:13,1.570,12.317,0,38,10.394,42.643,10.457,42.674,1.000,19.334,4902.000,1,7,1.038,0.963,1.000
352,2-2_coloc_label.tif:0352-0679:14,1.570,9.809,0,64,10.394,42.643,10.143,42.548,1.000,15.398,3904.000,2,7,1.038,0.963,1.000
353,2-2_coloc_label.tif:0353-0916:13,1.515,45.016,0,134,22.169,57.527,22.201,57.558,1.000,68.178,17286.000,1,7,1.000,1.000,1.021
354,2-2_coloc_label.tif:0354-0916:14,1.515,0.000,0,0,22.169,57.527,22.169,57.527,1.000,0.000,0.000,2,7,1.000,1.000,1.021
355,2-2_coloc_label.tif:0355-0823:13,1.444,54.279,0,154,36.614,51.717,36.645,51.717,1.000,78.353,19866.000,1,7,1.059,0.944,1.017
356,2-2_coloc_label.tif:0356-0823:14,1.444,0.000,0,0,36.614,51.717,36.614,51.717,1.000,0.000,0.000,2,7,1.059,0.944,1.017
357,2-2_coloc_label.tif:0357-0798:13,1.041,37.625,0,77,36.708,50.116,36.771,50.085,0.973,39.177,9933.000,1,7,1.290,0.775,1.000
358,2-2_coloc_label.tif:0358-0798:14,1.041,0.000,0,0,36.708,50.116,36.708,50.116,0.973,0.000,0.000,2,7,1.290,0.775,1.000
359,2-2_coloc_label.tif:0359-0468:13,1.444,40.533,0,115,38.906,29.391,38.969,29.423,1.000,58.511,14835.000,1,7,1.059,0.944,1.017
360,2-2_coloc_label.tif:0360-0468:14,1.444,0.000,0,0,38.906,29.391,38.906,29.391,1.000,0.000,0.000,2,7,1.059,0.944,1.017
361,2-2_coloc_label.tif:0361-0489:13,1.341,4.474,0,13,38.717,30.710,39.022,30.586,0.906,5.999,1521.000,1,7,1.693,0.591,0.994
362,2-2_coloc_label.tif:0362-0489:14,1.341,8.432,0,47,38.717,30.710,38.341,30.679,0.906,11.308,2867.000,2,7,1.693,0.591,0.994
363,2-2_coloc_label.tif:0363-0828:13,1.515,27.883,0,83,39.691,52.000,39.722,52.031,1.000,42.229,10707.000,1,7,1.000,1.000,1.021
364,2-2_coloc_label.tif:0364-0828:14,1.515,0.000,0,0,39.691,52.000,39.691,52.000,1.000,0.000,0.000,2,7,1.000,1.000,1.021
365,2-2_coloc_label.tif:0365-0901:13,1.515,30.234,0,90,51.560,56.585,51.592,56.616,1.000,45.791,11610.000,1,7,1.000,1.000,1.021
366,2-2_coloc_label.tif:0366-0901:14,1.515,0.000,0,0,51.560,56.585,51.560,56.585,1.000,0.000,0.000,2,7,1.000,1.000,1.021
367,2-2_coloc_label.tif:0367-0460:13,1.515,2.016,0,6,55.077,28.889,55.109,28.920,1.000,3.053,774.000,1,7,1.000,1.000,1.021
368,2-2_coloc_label.tif:0368-0460:14,1.515,0.000,0,0,55.077,28.889,55.077,28.889,1.000,0.000,0.000,2,7,1.000,1.000,1.021
369,2-2_coloc_label.tif:0369-0395:13,1.515,47.367,0,141,57.778,24.807,57.809,24.838,1.000,71.739,18189.000,1,7,1.000,1.000,1.021
370,2-2_coloc_label.tif:0370-0395:14,1.515,0.000,0,0,57.778,24.807,57.778,24.807,1.000,0.000,0.000,2,7,1.000,1.000,1.021
371,2-2_coloc_label.tif:0371-0620:13,1.515,10.750,0,32,58.657,38.937,58.688,38.969,1.000,16.281,4128.000,1,7,1.000,1.000,1.021
372,2-2_coloc_label.tif:0372-0620:14,1.515,0.000,0,0,58.657,38.937,58.657,38.937,1.000,0.000,0.000,2,7,1.000,1.000,1.021
373,2-2_coloc_label.tif:0373-0772:13,1.515,15.117,0,45,62.551,48.483,62.582,48.515,1.000,22.895,5805.000,1,7,1.000,1.000,1.021
374,2-2_coloc_label.tif:0374-0772:14,1.515,0.000,0,0,62.551,48.483,62.551,48.483,1.000,0.000,0.000,2,7,1.000,1.000,1.021
375,2-2_coloc_label.tif:0375-0925:13,1.515,32.250,0,96,63.116,58.092,63.147,58.123,1.000,48.844,12384.000,1,7,1.000,1.000,1.021
376,2-2_coloc_label.tif:0376-0925:14,1.515,0.000,0,0,63.116,58.092,63.116,58.092,1.000,0.000,0.000,2,7,1.000,1.000,1.021
377,2-2_coloc_label.tif:0377-0692:13,0.576,0.000,0,0,9.860,43.490,9.860,43.490,1.000,0.000,0.000,1,7,1.078,0.928,1.043
378,2-2_coloc_label.tif:0378-0692:14,0.576,28.829,0,69,9.860,43.490,9.891,43.490,1.000,16.601,4209.000,2,7,1.078,0.928,1.043
379,2-2_coloc_label.tif:0379-0927:13,0.615,0.000,0,0,9.986,58.217,9.986,58.217,1.000,0.000,0.000,1,7,1.000,1.000,1.026
380,2-2_coloc_label.tif:0380-0927:14,0.615,29.718,0,76,9.986,58.217,10.017,58.249,1.000,18.285,4636.000,2,7,1.000,1.000,1.026
381,2-2_coloc_label.tif:0381-0679:13,1.570,12.317,0,38,10.394,42.643,10.457,42.674,1.000,19.334,4902.000,1,7,1.038,0.963,1.000
382,2-2_coloc_label.tif:0382-0679:14,1.570,9.809,0,64,10.394,42.643,10.143,42.548,1.000,15.398,3904.000,2,7,1.038,0.963,1.000
383,2-2_coloc_label.tif:0383-0484:13,0.552,0.000,0,0,21.290,30.428,21.290,30.428,0.972,0.000,0.000,1,7,1.273,0.786,0.986
384,2-2_coloc_label.tif:0384-0484:14,0.552,0.943,0,44,21.290,30.428,21.342,30.490,0.972,0.521,132.000,2,7,1.273,0.786,0.986
385,2-2_coloc_label.tif:0385-0425:13,0.576,0.000,0,0,22.609,26.722,22.609,26.722,1.000,0.000,0.000,1,7,1.078,0.928,1.043
386,2-2_coloc_label.tif:0386-0425:14,0.576,0.514,0,25,22.609,26.722,22.640,26.764,1.000,0.296,75.000,2,7,1.078,0.928,1.043
387,2-2_coloc_label.tif:0387-0151:13,0.820,0.000,0,0,23.300,9.483,23.300,9.483,1.000,0.000,0.000,1,7,1.000,1.000,1.020
388,2-2_coloc_label.tif:0388-0151:14,0.820,0.587,0,2,23.300,9.483,23.331,9.515,1.000,0.481,122.000,2,7,1.000,1.000,1.020
389,2-2_coloc_label.tif:0389-0457:13,0.615,0.000,0,0,25.184,28.701,25.184,28.701,1.000,0.000,0.000,1,7,1.000,1.000,1.026
390,2-2_coloc_label.tif:0390-0457:14,0.615,0.269,0,42,25.184,28.701,25.215,28.732,1.000,0.166,42.000,2,7,1.000,1.000,1.026
391,2-2_coloc_label.tif:0391-0489:13,1.341,4.474,0,13,38.717,30.710,39.022,30.586,0.906,5.999,1521.000,1,7,1.693,0.591,0.994
392,2-2_coloc_label.tif:0392-0489:14,1.341,8.432,0,47,38.717,30.710,38.341,30.679,0.906,11.308,2867.000,2,7,1.693,0.591,0.994
393,2-2_coloc_label.tif:0393-0774:13,0.615,46.173,0,147,38.749,48.609,38.629,48.832,1.000,28.409,7203.000,1,7,1.000,1.000,1.026
394,2-2_coloc_label.tif:0394-0774:14,0.615,57.872,0,148,38.749,48.609,38.780,48.640,1.000,35.607,9028.000,2,7,1.000,1.000,1.026
395,2-2_coloc_label.tif:0395-0488:13,0.615,0.000,0,0,40.256,30.647,40.256,30.647,1.000,0.000,0.000,1,7,1.000,1.000,1.026
396,2-2_coloc_label.tif:0396-0488:14,0.615,56.699,0,145,40.256,30.647,40.287,30.679,1.000,34.885,8845.000,2,7,1.000,1.000,1.026
397,2-2_coloc_label.tif:0397-0697:13,0.615,0.000,0,0,42.643,43.773,42.643,43.773,1.000,0.000,0.000,1,7,1.000,1.000,1.026
398,2-2_coloc_label.tif:0398-0697:14,0.615,25.808,0,66,42.643,43.773,42.674,43.804,1.000,15.879,4026.000,2,7,1.000,1.000,1.026
399,2-2_coloc_label.tif:0399-0312:13,0.615,0.000,0,0,50.744,19.594,50.744,19.594,1.000,0.000,0.000,1,7,1.000,1.000,1.026
400,2-2_coloc_label.tif:0400-0312:14,0.615,5.865,0,15,50.744,19.594,50.775,19.626,1.000,3.609,915.000,2,7,1.000,1.000,1.026
401,2-2_coloc_label.tif:0401-0788:13,0.615,0.000,0,0,65.000,49.488,65.000,49.488,1.000,0.000,0.000,1,7,1.000,1.000,1.026
402,2-2_coloc_label.tif:0402-0788:14,0.615,27.763,0,71,65.000,49.488,65.031,49.519,1.000,17.082,4331.000,2,7,1.000,1.000,1.026
403,2-2_coloc_label.tif:0403-0856:13,0.615,0.000,0,0,71.657,53.759,71.657,53.759,1.000,0.000,0.000,1,7,1.000,1.000,1.026
404,2-2_coloc_label.tif:0404-0856:14,0.615,28.936,0,74,71.657,53.759,71.688,53.790,1.000,17.804,4514.000,2,7,1.000,1.000,1.026
405,2-2_coloc_label.tif:0405-0654:13,0.615,0.000,0,0,76.367,41.073,76.367,41.073,1.000,0.000,0.000,1,7,1.000,1.000,1.026
406,2-2_coloc_label.tif:0406-0654:14,0.615,24.244,0,62,76.367,41.073,76.399,41.104,1.000,14.917,3782.000,2,7,1.000,1.000,1.026
407,2-2_coloc_label.tif:0407-0678:15,1.515,12.766,0,38,10.362,42.580,10.394,42.611,1.000,19.334,4902.000,1,8,1.000,1.000,1.021
408,2-2_coloc_label.tif:0408-0678:16,1.515,12.143,0,69,10.362,42.580,10.179,42.695,1.000,18.391,4663.000,2,8,1.000,1.000,1.021
409,2-2_coloc_label.tif:0409-0915:15,1.515,45.016,0,134,22.295,57.464,22.326,57.495,1.000,68.178,17286.000,1,8,1.000,1.000,1.021
410,2-2_coloc_label.tif:0410-0915:16,1.515,0.000,0,0,22.295,57.464,22.295,57.464,1.000,0.000,0.000,2,8,1.000,1.000,1.021
411,2-2_coloc_label.tif:0411-0822:15,1.444,54.279,0,154,36.551,51.655,36.582,51.655,1.000,78.353,19866.000,1,8,1.059,0.944,1.017
412,2-2_coloc_label.tif:0412-0822:16,1.444,0.000,0,0,36.551,51.655,36.551,51.655,1.000,0.000,0.000,2,8,1.059,0.944,1.017
413,2-2_coloc_label.tif:0413-0797:15,1.191,32.891,0,77,36.645,50.053,36.708,50.085,1.000,39.177,9933.000,1,8,1.179,0.848,1.034
414,2-2_coloc_label.tif:0414-0797:16,1.191,0.000,0,0,36.645,50.053,36.645,50.053,1.000,0.000,0.000,2,8,1.179,0.848,1.034
415,2-2_coloc_label.tif:0415-0774:15,1.183,21.930,0,51,37.116,48.640,37.147,48.766,1.000,25.948,6579.000,1,8,1.057,0.946,1.027
416,2-2_coloc_label.tif:0416-0774:16,1.183,0.000,0,0,37.116,48.640,37.116,48.640,1.000,0.000,0.000,2,8,1.057,0.946,1.027
417,2-2_coloc_label.tif:0417-0776:15,1.925,54.838,0,147,39.157,48.734,39.055,48.819,0.934,105.548,26761.000,1,8,1.546,0.647,1.004
418,2-2_coloc_label.tif:0418-0776:16,1.925,18.500,0,148,39.157,48.734,38.717,48.703,0.934,35.607,9028.000,2,8,1.546,0.647,1.004
419,2-2_coloc_label.tif:0419-0468:15,1.357,43.125,0,115,38.937,29.391,38.969,29.423,0.992,58.511,14835.000,1,8,1.105,0.905,1.006
420,2-2_coloc_label.tif:0420-0468:16,1.357,0.000,0,0,38.937,29.391,38.937,29.391,0.992,0.000,0.000,2,8,1.105,0.905,1.006
421,2-2_coloc_label.tif:0421-0488:15,1.262,4.713,0,13,38.592,30.647,38.893,30.524,0.946,5.948,1508.000,1,8,1.547,0.647,1.026
422,2-2_coloc_label.tif:0422-0488:16,1.262,8.959,0,47,38.592,30.647,38.278,30.616,0.946,11.308,2867.000,2,8,1.547,0.647,1.026
423,2-2_coloc_label.tif:0423-0902:15,1.515,30.234,0,90,51.686,56.647,51.717,56.679,1.000,45.791,11610.000,1,8,1.000,1.000,1.021
424,2-2_coloc_label.tif:0424-0902:16,1.515,0.000,0,0,51.686,56.647,51.686,56.647,1.000,0.000,0.000,2,8,1.000,1.000,1.021
425,2-2_coloc_label.tif:0425-1104:15,1.515,85.664,0,255,54.010,69.333,54.041,69.365,1.000,129.741,32895.000,1,8,1.000,1.000,1.021
426,2-2_coloc_label.tif:0426-1104:16,1.515,0.000,0,0,54.010,69.333,54.010,69.333,1.000,0.000,0.000,2,8,1.000,1.000,1.021
427,2-2_coloc_label.tif:0427-0460:15,1.515,2.016,0,6,55.077,28.889,55.109,28.920,1.000,3.053,774.000,1,8,1.000,1.000,1.021
428,2-2_coloc_label.tif:0428-0460:16,1.515,0.000,0,0,55.077,28.889,55.077,28.889,1.000,0.000,0.000,2,8,1.000,1.000,1.021
429,2-2_coloc_label.tif:0429-0395:15,1.515,47.367,0,141,57.715,24.807,57.746,24.838,1.000,71.739,18189.000,1,8,1.000,1.000,1.021
430,2-2_coloc_label.tif:0430-0395:16,1.515,0.000,0,0,57.715,24.807,57.715,24.807,1.000,0.000,0.000,2,8,1.000,1.000,1.021
431,2-2_coloc_label.tif:0431-0619:15,1.515,10.750,0,32,58.594,38.874,58.626,38.906,1.000,16.281,4128.000,1,8,1.000,1.000,1.021
432,2-2_coloc_label.tif:0432-0619:16,1.515,0.000,0,0,58.594,38.874,58.594,38.874,1.000,0.000,0.000,2,8,1.000,1.000,1.021
433,2-2_coloc_label.tif:0433-0770:15,1.515,15.117,0,45,62.551,48.358,62.582,48.389,1.000,22.895,5805.000,1,8,1.000,1.000,1.021
434,2-2_coloc_label.tif:0434-0770:16,1.515,0.000,0,0,62.551,48.358,62.551,48.358,1.000,0.000,0.000,2,8,1.000,1.000,1.021
435,2-2_coloc_label.tif:0435-0924:15,1.515,32.250,0,96,63.116,58.029,63.147,58.060,1.000,48.844,12384.000,1,8,1.000,1.000,1.021
436,2-2_coloc_label.tif:0436-0924:16,1.515,0.000,0,0,63.116,58.029,63.116,58.029,1.000,0.000,0.000,2,8,1.000,1.000,1.021
437,2-2_coloc_label.tif:0437-0927:15,0.615,0.000,0,0,10.111,58.217,10.111,58.217,1.000,0.000,0.000,1,8,1.000,1.000,1.026
438,2-2_coloc_label.tif:0438-0927:16,0.615,29.718,0,76,10.111,58.217,10.143,58.249,1.000,18.285,4636.000,2,8,1.000,1.000,1.026
439,2-2_coloc_label.tif:0439-0949:15,0.615,0.000,0,0,21.101,59.599,21.101,59.599,1.000,0.000,0.000,1,8,1.000,1.000,1.026
440,2-2_coloc_label.tif:0440-0949:16,0.615,66.474,0,170,21.101,59.599,21.133,59.631,1.000,40.900,10370.000,2,8,1.000,1.000,1.026
441,2-2_coloc_label.tif:0441-0457:15,0.615,0.000,0,0,21.164,28.701,21.164,28.701,1.000,0.000,0.000,1,8,1.000,1.000,1.026
442,2-2_coloc_label.tif:0442-0457:16,0.615,0.237,0,37,21.164,28.701,21.196,28.732,1.000,0.146,37.000,2,8,1.000,1.000,1.026
443,2-2_coloc_label.tif:0443-0484:15,0.489,0.000,0,0,21.227,30.428,21.227,30.428,1.000,0.000,0.000,1,8,1.071,0.934,1.033
444,2-2_coloc_label.tif:0444-0484:16,0.489,1.419,0,44,21.227,30.428,21.290,30.506,1.000,0.694,176.000,2,8,1.071,0.934,1.033
445,2-2_coloc_label.tif:0445-0500:15,0.552,0.000,0,0,21.824,31.401,21.824,31.401,0.972,0.000,0.000,1,8,1.273,0.786,0.986
446,2-2_coloc_label.tif:0446-0500:16,0.552,1.929,0,54,21.824,31.401,21.861,31.382,0.972,1.065,270.000,2,8,1.273,0.786,0.986
447,2-2_coloc_label.tif:0447-0427:15,0.552,0.000,0,0,22.577,26.816,22.577,26.816,0.972,0.000,0.000,1,8,1.273,0.786,0.986
448,2-2_coloc_label.tif:0448-0427:16,0.552,1.000,0,20,22.577,26.816,22.595,26.848,0.972,0.552,140.000,2,8,1.273,0.786,0.986
449,2-2_coloc_label.tif:0449-0150:15,0.820,0.000,0,0,23.488,9.420,23.488,9.420,1.000,0.000,0.000,1,8,1.000,1.000,1.020
450,2-2_coloc_label.tif:0450-0150:16,0.820,0.587,0,2,23.488,9.420,23.519,9.452,1.000,0.481,122.000,2,8,1.000,1.000,1.020
451,2-2_coloc_label.tif:0451-0459:15,0.552,0.000,0,0,25.121,28.858,25.121,28.858,0.972,0.000,0.000,1,8,1.273,0.786,0.986
452,2-2_coloc_label.tif:0452-0459:16,0.552,1.200,0,42,25.121,28.858,25.152,28.905,0.972,0.663,168.000,2,8,1.273,0.786,0.986
453,2-2_coloc_label.tif:0453-0488:15,1.262,4.713,0,13,38.592,30.647,38.893,30.524,0.946,5.948,1508.000,1,8,1.547,0.647,1.026
454,2-2_coloc_label.tif:0454-0488:16,1.262,8.959,0,47,38.592,30.647,38.278,30.616,0.946,11.308,2867.000,2,8,1.547,0.647,1.026
455,2-2_coloc_label.tif:0455-0776:15,1.925,54.838,0,147,39.157,48.734,39.055,48.819,0.934,105.548,26761.000,1,8,1.546,0.647,1.004
456,2-2_coloc_label.tif:0456-0776:16,1.925,18.500,0,148,39.157,48.734,38.717,48.703,0.934,35.607,9028.000,2,8,1.546,0.647,1.004
457,2-2_coloc_label.tif:0457-0487:15,0.615,0.000,0,0,40.005,30.585,40.005,30.585,1.000,0.000,0.000,1,8,1.000,1.000,1.026
458,2-2_coloc_label.tif:0458-0487:16,0.615,56.699,0,145,40.005,30.585,40.036,30.616,1.000,34.885,8845.000,2,8,1.000,1.000,1.026
459,2-2_coloc_label.tif:0459-0706:15,0.615,0.000,0,0,42.643,44.338,42.643,44.338,1.000,0.000,0.000,1,8,1.000,1.000,1.026
460,2-2_coloc_label.tif:0460-0706:16,0.615,25.808,0,66,42.643,44.338,42.674,44.370,1.000,15.879,4026.000,2,8,1.000,1.000,1.026
461,2-2_coloc_label.tif:0461-0314:15,0.655,0.000,0,0,50.618,19.751,50.618,19.751,1.000,0.000,0.000,1,8,1.097,0.911,1.012
462,2-2_coloc_label.tif:0462-0314:16,0.655,58.663,0,153,50.618,19.751,50.650,19.801,1.000,38.408,9738.000,2,8,1.097,0.911,1.012
463,2-2_coloc_label.tif:0463-0786:15,0.615,0.000,0,0,65.063,49.362,65.063,49.362,1.000,0.000,0.000,1,8,1.000,1.000,1.026
464,2-2_coloc_label.tif:0464-0786:16,0.615,27.763,0,71,65.063,49.362,65.094,49.394,1.000,17.082,4331.000,2,8,1.000,1.000,1.026
465,2-2_coloc_label.tif:0465-0855:15,0.615,0.000,0,0,71.657,53.696,71.657,53.696,1.000,0.000,0.000,1,8,1.000,1.000,1.026
466,2-2_coloc_label.tif:0466-0855:16,0.615,28.936,0,74,71.657,53.696,71.688,53.727,1.000,17.804,4514.000,2,8,1.000,1.000,1.026
467,2-2_coloc_label.tif:0467-0654:15,0.615,0.000,0,0,76.304,41.073,76.304,41.073,1.000,0.000,0.000,1,8,1.000,1.000,1.026
468,2-2_coloc_label.tif:0468-0654:16,0.615,24.244,0,62,76.304,41.073,76.336,41.104,1.000,14.917,3782.000,2,8,1.000,1.000,1.026
469,2-2_coloc_label.tif:0469-0676:17,1.515,12.766,0,38,10.425,42.454,10.457,42.486,1.000,19.334,4902.000,1,9,1.000,1.000,1.021
470,2-2_coloc_label.tif:0470-0676:18,1.515,13.221,0,69,10.425,42.454,10.205,42.608,1.000,20.024,5077.000,2,9,1.000,1.000,1.021
471,2-2_coloc_label.tif:0471-0914:17,1.515,45.016,0,134,22.546,57.401,22.577,57.432,1.000,68.178,17286.000,1,9,1.000,1.000,1.021
472,2-2_coloc_label.tif:0472-0914:18,1.515,0.000,0,0,22.546,57.401,22.546,57.401,1.000,0.000,0.000,2,9,1.000,1.000,1.021
473,2-2_coloc_label.tif:0473-0799:17,1.357,28.875,0,77,36.676,50.179,36.708,50.147,0.992,39.177,9933.000,1,9,1.105,0.905,1.006
474,2-2_coloc_label.tif:0474-0799:18,1.357,0.000,0,0,36.676,50.179,36.676,50.179,0.992,0.000,0.000,2,9,1.105,0.905,1.006
475,2-2_coloc_label.tif:0475-0774:17,1.183,21.930,0,51,37.116,48.640,37.147,48.766,1.000,25.948,6579.000,1,9,1.057,0.946,1.027
476,2-2_coloc_label.tif:0476-0774:18,1.183,0.000,0,0,37.116,48.640,37.116,48.640,1.000,0.000,0.000,2,9,1.057,0.946,1.027
477,2-2_coloc_label.tif:0477-0467:17,1.444,40.533,0,115,38.780,29.329,38.843,29.360,1.000,58.511,14835.000,1,9,1.059,0.944,1.017
478,2-2_coloc_label.tif:0478-0467:18,1.444,0.000,0,0,38.780,29.329,38.780,29.329,1.000,0.000,0.000,2,9,1.059,0.944,1.017
479,2-2_coloc_label.tif:0479-0777:17,1.925,54.838,0,147,39.220,48.797,39.118,48.882,0.934,105.548,26761.000,1,9,1.546,0.647,1.004
480,2-2_coloc_label.tif:0480-0777:18,1.925,18.500,0,148,39.220,48.797,38.780,48.766,0.934,35.607,9028.000,2,9,1.546,0.647,1.004
481,2-2_coloc_label.tif:0481-0488:17,1.282,4.360,0,13,38.592,30.679,38.891,30.544,0.901,5.589,1417.000,1,9,1.817,0.550,1.012
482,2-2_coloc_label.tif:0482-0488:18,1.282,8.822,0,47,38.592,30.679,38.215,30.742,0.901,11.308,2867.000,2,9,1.817,0.550,1.012
483,2-2_coloc_label.tif:0483-0902:17,1.515,30.234,0,90,51.623,56.647,51.655,56.679,1.000,45.791,11610.000,1,9,1.000,1.000,1.021
484,2-2_coloc_label.tif:0484-0902:18,1.515,0.000,0,0,51.623,56.647,51.623,56.647,1.000,0.000,0.000,2,9,1.000,1.000,1.021
485,2-2_coloc_label.tif:0485-0460:17,1.515,2.016,0,6,55.077,28.889,55.109,28.920,1.000,3.053,774.000,1,9,1.000,1.000,1.021
486,2-2_coloc_label.tif:0486-0460:18,1.515,0.000,0,0,55.077,28.889,55.077,28.889,1.000,0.000,0.000,2,9,1.000,1.000,1.021
487,2-2_coloc_label.tif:0487-0621:17,1.515,10.750,0,32,58.657,39.000,58.688,39.031,1.000,16.281,4128.000,1,9,1.000,1.000,1.021
488,2-2_coloc_label.tif:0488-0621:18,1.515,0.000,0,0,58.657,39.000,58.657,39.000,1.000,0.000,0.000,2,9,1.000,1.000,1.021
489,2-2_coloc_label.tif:0489-0772:17,1.515,15.117,0,45,62.551,48.483,62.582,48.515,1.000,22.895,5805.000,1,9,1.000,1.000,1.021
490,2-2_coloc_label.tif:0490-0772:18,1.515,0.000,0,0,62.551,48.483,62.551,48.483,1.000,0.000,0.000,2,9,1.000,1.000,1.021
491,2-2_coloc_label.tif:0491-0924:17,1.515,32.250,0,96,63.116,58.029,63.147,58.060,1.000,48.844,12384.000,1,9,1.000,1.000,1.021
492,2-2_coloc_label.tif:0492-0924:18,1.515,0.000,0,0,63.116,58.029,63.116,58.029,1.000,0.000,0.000,2,9,1.000,1.000,1.021
493,2-2_coloc_label.tif:0493-0927:17,0.615,0.000,0,0,10.111,58.217,10.111,58.217,1.000,0.000,0.000,1,9,1.000,1.000,1.026
494,2-2_coloc_label.tif:0494-0927:18,0.615,29.718,0,76,10.111,58.217,10.143,58.249,1.000,18.285,4636.000,2,9,1.000,1.000,1.026
495,2-2_coloc_label.tif:0495-0486:17,0.540,0.000,0,0,21.196,30.553,21.196,30.553,1.000,0.000,0.000,1,9,1.000,1.000,1.062
496,2-2_coloc_label.tif:0496-0486:18,0.540,0.964,0,44,21.196,30.553,21.238,30.616,1.000,0.521,132.000,2,9,1.000,1.000,1.062
497,2-2_coloc_label.tif:0497-0501:17,0.489,0.000,0,0,21.824,31.464,21.824,31.464,1.000,0.000,0.000,1,9,1.071,0.934,1.033
498,2-2_coloc_label.tif:0498-0501:18,0.489,1.306,0,54,21.824,31.464,21.886,31.495,1.000,0.639,162.000,2,9,1.071,0.934,1.033
499,2-2_coloc_label.tif:0499-0437:17,0.442,0.000,0,0,21.855,27.444,21.855,27.444,0.990,0.000,0.000,1,9,1.000,1.000,1.000
500,2-2_coloc_label.tif:0500-0437:18,0.442,0.446,0,25,21.855,27.444,21.949,27.444,0.990,0.197,50.000,2,9,1.000,1.000,1.000
501,2-2_coloc_label.tif:0501-0941:17,0.615,0.000,0,0,22.232,59.097,22.232,59.097,1.000,0.000,0.000,1,9,1.000,1.000,1.026
502,2-2_coloc_label.tif:0502-0941:18,0.615,66.474,0,170,22.232,59.097,22.263,59.128,1.000,40.900,10370.000,2,9,1.000,1.000,1.026
503,2-2_coloc_label.tif:0503-0429:17,0.536,0.000,0,0,22.609,26.942,22.609,26.942,1.000,0.000,0.000,1,9,1.144,0.874,1.030
504,2-2_coloc_label.tif:0504-0429:18,0.536,1.029,0,20,22.609,26.942,22.595,26.973,1.000,0.552,140.000,2,9,1.144,0.874,1.030
505,2-2_coloc_label.tif:0505-0500:17,0.891,0.000,0,0,22.986,31.432,22.986,31.432,0.909,0.000,0.000,1,9,1.676,0.596,1.027
506,2-2_coloc_label.tif:0506-0500:18,0.891,3.332,0,59,22.986,31.432,23.042,31.501,0.909,2.970,753.000,2,9,1.676,0.596,1.027
507,2-2_coloc_label.tif:0507-0154:17,0.820,0.000,0,0,23.614,9.672,23.614,9.672,1.000,0.000,0.000,1,9,1.000,1.000,1.020
508,2-2_coloc_label.tif:0508-0154:18,0.820,0.587,0,2,23.614,9.672,23.645,9.703,1.000,0.481,122.000,2,9,1.000,1.000,1.020
509,2-2_coloc_label.tif:0509-0437:17,0.540,0.000,0,0,24.775,27.476,24.775,27.476,1.000,0.000,0.000,1,9,1.000,1.000,1.062
510,2-2_coloc_label.tif:0510-0437:18,0.540,11.168,0,255,24.775,27.476,24.817,27.518,1.000,6.034,1530.000,2,9,1.000,1.000,1.062
511,2-2_coloc_label.tif:0511-0460:17,0.536,0.000,0,0,25.121,28.889,25.121,28.889,1.000,0.000,0.000,1,9,1.144,0.874,1.030
512,2-2_coloc_label.tif:0512-0460:18,0.536,4.324,0,42,25.121,28.889,25.130,28.938,1.000,2.319,588.000,2,9,1.144,0.874,1.030
513,2-2_coloc_label.tif:0513-0488:17,1.282,4.360,0,13,38.592,30.679,38.891,30.544,0.901,5.589,1417.000,1,9,1.817,0.550,1.012
514,2-2_coloc_label.tif:0514-0488:18,1.282,8.822,0,47,38.592,30.679,38.215,30.742,0.901,11.308,2867.000,2,9,1.817,0.550,1.012
515,2-2_coloc_label.tif:0515-0777:17,1.925,54.838,0,147,39.220,48.797,39.118,48.882,0.934,105.548,26761.000,1,9,1.546,0.647,1.004
516,2-2_coloc_label.tif:0516-0777:18,1.925,18.500,0,148,39.220,48.797,38.780,48.766,0.934,35.607,9028.000,2,9,1.546,0.647,1.004
517,2-2_coloc_label.tif:0517-0703:17,0.615,0.000,0,0,42.768,44.150,42.768,44.150,1.000,0.000,0.000,1,9,1.000,1.000,1.026
518,2-2_coloc_label.tif:0518-0703:18,0.615,25.808,0,66,42.768,44.150,42.800,44.181,1.000,15.879,4026.000,2,9,1.000,1.000,1.026
519,2-2_coloc_label.tif:0519-0320:17,0.615,0.000,0,0,50.807,20.097,50.807,20.097,1.000,0.000,0.000,1,9,1.000,1.000,1.026
520,2-2_coloc_label.tif:0520-0320:18,0.615,59.827,0,153,50.807,20.097,50.838,20.128,1.000,36.810,9333.000,2,9,1.000,1.000,1.026
521,2-2_coloc_label.tif:0521-0786:17,0.615,0.000,0,0,65.063,49.362,65.063,49.362,1.000,0.000,0.000,1,9,1.000,1.000,1.026
522,2-2_coloc_label.tif:0522-0786:18,0.615,27.763,0,71,65.063,49.362,65.094,49.394,1.000,17.082,4331.000,2,9,1.000,1.000,1.026
523,2-2_coloc_label.tif:0523-0856:17,0.615,0.000,0,0,71.657,53.759,71.657,53.759,1.000,0.000,0.000,1,9,1.000,1.000,1.026
524,2-2_coloc_label.tif:0524-0856:18,0.615,28.936,0,74,71.657,53.759,71.688,53.790,1.000,17.804,4514.000,2,9,1.000,1.000,1.026
